timestamp,multiplicador,low_streak,target_tragedy,rolling_mean_20,rolling_std_20,rolling_mean_30,rolling_std_30,rolling_mean_50,rolling_std_50,rolling_mean_100,rolling_std_100,rolling_mean_250,rolling_std_250,high_streak,clima_preditivo
2025-10-24 17:45:13.179298,2.86,0,0,5.606000000000002,11.325797473955335,4.562,9.357121720729735,7.3702,24.86322195697155,7.121,20.612967797339174,5.67088,17.341198038869546,1,Normal
2025-10-24 17:45:38.523570,3.07,0,0,5.328000000000001,11.321326684392483,4.617333333333334,9.341450058497491,7.3754,24.862231105655418,7.1261,20.611838507434655,5.65068,17.341520570016954,2,Normal
2025-10-24 17:46:00.526189,1.59,1,0,5.408000000000001,11.298259577195271,4.653333333333333,9.333052992505722,7.4166,24.853172721536584,6.8706000000000005,20.500770363450975,5.65644,17.34041884816277,0,Normal
2025-10-24 17:46:22.631968,1.85,2,0,5.426500000000002,11.291341943929307,4.662999999999999,9.329609575303067,7.2588,24.864849432605098,6.624099999999999,20.41353082139295,5.6471599999999995,17.341977959060202,0,Normal
2025-10-24 17:46:56.031920,6.71,0,0,5.456500000000001,11.280453180053044,4.684333333333333,9.322170341988926,7.1536,24.87661624407752,6.5675,20.41889565445387,5.62992,17.343608338358464,1,Normal
2025-10-24 17:47:14.018638,1.31,1,0,5.732000000000001,11.238232020534582,4.848666666666667,9.312655361660173,7.2303999999999995,24.86904821299777,6.6245,20.41117941722184,5.651560000000001,17.341559072084674,0,Normal
2025-10-24 17:47:51.691316,8.81,0,0,5.697500000000002,11.25134325314095,4.719666666666667,9.334685220237478,7.184399999999999,24.878007020380913,6.6262,20.41072508622501,5.65112,17.34166826399101,1,Normal
2025-10-24 17:48:14.748380,1.93,1,0,6.074000000000001,11.221689712338353,4.950333333333333,9.347840791929698,7.3382,24.863516973383184,6.6422,20.411814442829066,5.66976,17.34255269787913,0,Normal
2025-10-24 17:48:31.292221,1.19,2,0,6.114500000000001,11.204317530121587,4.976333333333334,9.337985636481077,7.34,24.863114061121266,6.6514,20.40945745422347,5.66964,17.342578574041028,0,Normal
2025-10-24 17:48:44.866134,1.02,3,0,3.5700000000000016,2.9658743274650434,4.951666666666667,9.347282873992702,7.3412,24.862809669324598,6.6363,20.412968726579766,5.644240000000001,17.344478248863552,0,Normal
2025-10-24 17:49:10.320083,3.07,0,0,3.534000000000001,2.99349716271092,4.748666666666666,9.364906146162772,7.2806,24.87468505882054,6.6359,20.413079491672338,5.630240000000001,17.346801747465243,1,Normal
2025-10-24 17:49:31.355219,1.53,1,0,3.5975000000000015,2.968141142551293,4.570333333333334,9.343498009710911,7.249999999999999,24.878990644923753,6.5952,20.416121451223578,5.6368,17.345517023231466,0,Normal
2025-10-24 17:49:57.365584,3.29,0,0,3.3210000000000015,2.8850246737976932,4.572333333333334,9.342817888193824,7.256799999999999,24.877346915437343,6.5997,20.414943103748623,5.635599999999999,17.345791818630268,1,Normal
2025-10-24 17:50:10.339622,1.01,1,0,3.4080000000000013,2.85488611626498,4.641333333333334,9.324832524458328,3.8862,7.411902421794529,6.6113,20.412707156191825,5.62932,17.34635794839641,0,Normal
2025-10-24 17:50:26.400295,1.15,2,0,3.3550000000000013,2.8906482609306665,4.633333333333334,9.327944790948807,3.8762,7.415510190658132,6.5493,20.420284639484738,5.6286,17.346546687103782,0,Normal
2025-10-24 17:50:55.741719,4.8,0,0,3.361000000000002,2.885688643524948,4.631666666666666,9.328583838760421,3.8754000000000004,7.415808049053568,6.5504,20.419987827339355,5.62604,17.34716267664889,1,Normal
2025-10-24 17:51:19.878768,2.42,0,0,3.2125000000000012,2.7184280964906735,4.725,9.315343571874816,3.9424,7.408577643102424,6.513000000000001,20.41973196531615,5.64108,17.3448004093029,2,Normal
2025-10-24 17:51:45.884711,5.55,0,0,3.2335000000000016,2.7101782326319452,4.763,9.303123001777811,3.8002,7.367260031201998,6.5181,20.418634373700637,5.63192,17.345898752376904,3,Normal
2025-10-24 17:52:05.221406,1.57,1,0,3.2490000000000014,2.723113349787318,4.910666666666668,9.27842991077671,3.8736,7.366020651946171,6.557299999999999,20.412917372748737,5.64572,17.344449862874953,0,Normal
2025-10-24 17:52:27.049554,1.74,2,0,2.7990000000000017,2.1283002855009894,3.227,2.611385086303061,3.8682,7.367640690678279,6.562200000000001,20.411648069896106,5.646439999999999,17.344276225821307,0,Normal
2025-10-24 17:53:10.491794,1.78,3,0,2.823500000000002,2.1122905377314716,3.227,2.611385086303061,3.8666,7.368103239432676,6.5696,20.409745242126014,5.63196,17.34602732657993,0,Normal
2025-10-24 17:53:37.823282,4.27,0,0,2.7695000000000016,2.125074549776007,3.2263333333333333,2.611764476012615,3.8782000000000005,7.364274959116403,6.5755,20.40825963583463,5.63336,17.34570094506134,1,Normal
2025-10-24 17:53:56.452796,1.32,1,0,2.8295000000000017,2.1507904911549476,3.1333333333333333,2.518557788364973,3.9238,7.359401841820249,6.599799999999999,20.404010399027857,5.635,17.345551985877503,0,Normal
2025-10-24 17:54:31.255104,7.68,0,0,2.8160000000000016,2.15980847104075,3.1256666666666666,2.523888192689195,3.9241999999999995,7.359256864102262,6.6015999999999995,20.40353181548369,5.635280000000001,17.34548148172692,1,Normal
2025-10-24 17:54:54.491602,1.93,1,0,3.1075000000000013,2.4023735521793776,3.3126666666666664,2.6477627945290876,4.0536,7.367435729240488,6.624,20.403473263445168,5.640719999999999,17.34591035100841,0,Normal
2025-10-24 17:55:55.712987,3.5,0,0,2.8685000000000014,2.2585819375044793,3.3426666666666667,2.6260169568134537,4.0566,7.366521514560948,5.7948,18.815381547762442,5.63812,17.346419675768,1,Normal
2025-10-24 17:56:16.794798,1.53,1,0,2.9780000000000015,2.231977174001471,3.2003333333333335,2.489970894904556,4.023,7.365124172859015,5.794100000000001,18.815466456341113,5.64516,17.34518838221302,0,Normal
2025-10-24 17:56:39.157401,1.74,2,0,2.6140000000000017,1.7783386688291594,3.1846666666666668,2.4992450354310933,4.0158,7.36742751049839,5.7988,18.814330626660453,5.61404,17.345565943780556,0,Normal
2025-10-24 17:56:51.384443,1.01,3,0,2.604500000000001,1.7826871349322817,3.0679999999999996,2.481621272058161,4.0276000000000005,7.363215125174014,5.8004,18.81397502932437,5.617,17.344838526027726,0,Normal
2025-10-24 17:57:06.868775,1.09,4,0,2.5955000000000017,1.7906407997375258,2.7493333333333334,2.0636742146880525,4.0092,7.369710442072981,5.8002,18.81402635903289,5.61492,17.3453617804524,0,Normal
